x,y,file1,line1,file2,line2
21,30,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,21 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,30
21,33,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,21 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,33
21,36,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,21 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,36
21,37,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,21 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,37
22,22,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,22 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,22
23,23,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,23 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,23
24,9,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,24 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,9
24,12,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,24 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,12
24,15,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,24 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,15
24,18,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,24 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,18
24,21,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,24 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,21
24,24,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,24 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,24
24,27,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,24 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,27
24,30,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,24 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,30
24,33,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,24 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,33
24,36,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,24 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,36
24,37,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,24 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,37
25,25,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,25 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,25
26,26,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,26 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,26
27,9,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,27 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,9
27,12,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,27 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,12
27,15,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,27 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,15
27,18,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,27 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,18
27,21,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,27 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,21
27,24,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,27 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,24
27,27,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,27 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,27
27,30,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,27 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,30
27,33,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,27 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,33
27,36,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,27 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,36
27,37,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,27 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,37
28,28,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,28 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,28
29,29,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,29 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,29
30,9,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,30 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,9
30,12,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,30 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,12
30,15,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,30 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,15
30,18,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,30 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,18
30,21,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,30 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,21
30,24,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,30 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,24
30,27,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,30 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,27
30,30,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,30 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,30
30,33,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,30 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,33
30,36,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,30 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,36
30,37,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,30 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,37
31,31,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,31 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,31
32,32,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,32 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,32
